orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_rearth,equilibrium_temperature_K,insolation_flux_earth,stellar_temperature_K,stellar_logg_cgs,stellar_radius_sun,signal_to_noise,radius_ratio,log_orbital_period,log_planet_radius,target
-0.044346523,-0.01652287,-0.238244432,-0.023596583,2.132994478,0.06999567,0.731493197,0.121107273,-0.07433164,-0.182117819,-0.066866082,-1.654654592,-0.830558379,0
0.381724683,1.896939247,-0.22235589,-0.02300887,-1.276327588,-0.040039427,0.195508817,0.548890146,-0.13900542,-0.207844162,-0.059240578,2.601189743,-0.432807725,1
-0.044059537,-0.532895523,-0.241434665,-0.024169479,1.139960662,-0.007999358,0.282212172,0.444069177,-0.1230713,-0.18957473,-0.070534986,-1.369601105,-1.636717218,0
-0.028893597,0.765560189,0.745449549,-0.012178163,-0.525909988,-0.039294747,0.470507339,0.319417214,-0.105496904,3.580639506,0.027896271,0.52745019,1.234014373,0
-0.044030667,-0.405832701,-0.241171645,-0.022781687,7.115090274,3.230372745,4.584099876,-1.895988127,0.677852532,-0.213250423,-0.070058881,-1.346939456,-0.320511522,0
-0.043209115,0.189304293,-0.24099272,-0.022584136,5.313805922,1.255733238,4.584099876,-1.895988127,0.677852532,-0.214928228,-0.069674716,-0.908325915,-0.234395124,1
-0.04427912,-0.63637631,-0.206073713,0.053788889,3.552017233,0.361343085,-0.558547639,-2.904535827,0.628409897,0.619500121,0.086551696,-1.575239996,2.69004781,0
-0.040696656,-0.456322662,-0.238960132,-0.023922541,-0.150701188,-0.037561374,-0.000668473,0.495063162,-0.150721684,-0.216046765,-0.067639164,-0.322053847,-1.187595651,0
-0.044020475,-0.191626353,-0.239783187,-0.023971929,0.742182911,-0.02295551,-0.234504795,0.523393153,-0.156111166,-0.215487496,-0.067991283,-1.339129917,-1.259206826,0
-0.043225514,-0.383122961,4.946609044,-0.003718063,-0.026571961,-0.036587415,-0.783626047,0.7018721,-0.183527224,0.776840944,0.178540105,-0.914667775,1.645729467,0
-0.039440719,0.592181958,2.513228757,0.033544901,0.577147462,-0.027338039,0.528309576,-1.306724302,0.13749842,5.421005158,0.165080012,-0.155289485,2.454498993,0
-0.043667371,-0.201851108,-0.110885602,0.157848618,3.74808499,0.422552011,-0.641747829,-4.119892465,1.844323814,1.928374436,0.092540652,-1.115129106,3.355674649,0
-0.044130526,-0.47123976,2.584798766,-0.007585114,0.560220749,-0.027741082,-0.418421004,0.846355057,-0.201101621,0.570098085,0.15616599,-1.429051648,1.483574521,0
-0.039362437,1.33690889,6.234869196,0.014100993,0.082041113,-0.035526098,0.531812742,-0.148027647,-0.076674893,5.440952395,0.21034388,-0.146220609,2.133312703,0
-0.039417203,-0.006353977,0.375074755,0.006574318,1.224594226,-0.004067497,1.40059788,-1.692012187,0.357061214,6.555574177,0.014512736,-0.152551503,1.962529312,0
-0.041096985,0.272417215,2.781616289,0.020985628,0.798605287,-0.021326605,1.315646108,-0.428494563,0.034160968,3.034980039,0.16399874,-0.386030901,2.262532786,0
-0.039138998,0.124866211,0.749028049,-0.006375117,0.070756638,-0.035646156,0.609758182,-0.111198658,-0.080658423,5.142489529,0.06178726,-0.121029951,1.537991649,0
-0.044237838,-0.776450503,-0.241321942,-0.024115153,1.429125339,0.007340254,0.133327622,0.234427239,-0.100810398,-0.210267659,-0.07035294,-1.531115892,-1.513644701,0
-0.032030347,0.302045154,1.504091638,-0.000191786,-0.195839089,-0.037852915,0.556334903,-0.504985541,0.016117921,15.28817631,0.059739544,0.389309168,1.769156517,0
-0.024653967,2.066757398,2.155378715,0.006959542,-0.295988806,-0.038411378,0.579981272,-0.94410041,0.04845481,15.82842951,0.084865518,0.676157782,1.972230817,0
0.33633816,4.086269919,-0.240744014,-0.023907725,-1.214262974,-0.040033248,0.162228741,-0.153693645,-0.067301882,-0.218656683,-0.069240397,2.530195819,-1.167323798,1
0.411885679,6.129501978,-0.234111264,-0.022544626,-1.17758843,-0.04002764,-0.209106843,-1.286893308,0.091804989,-0.217538147,-0.064555871,2.644304072,-0.218247274,1
-0.03155469,0.374787223,3.604671386,0.01786433,-0.318557756,-0.038524686,0.178868779,-0.558812525,-0.01668762,2.392007882,0.181635205,0.412302412,2.206560291,0
-0.038432271,-0.360928863,-0.230514871,-0.023631154,-0.73326222,-0.039728779,-1.27932402,0.772697079,-0.187745079,-0.218656683,-0.06268577,-0.047390958,-0.861606126,1
-0.04284857,0.023185874,5.948589162,0.008396722,0.398006418,-0.031031687,0.081655926,0.237260239,-0.116275867,0.96792429,0.209722536,-0.782917346,2.007405075,0
-0.042492736,-0.369522899,-0.241150174,-0.024011439,0.419164809,-0.030667141,-0.224871089,-0.383166577,-0.047149907,-0.215301073,-0.070205471,-0.679606581,-1.321590355,0
-0.037970857,-0.452240495,-0.23965794,-0.024011439,-0.492056562,-0.039196362,-0.340475563,0.684874105,-0.155642515,-0.215114651,-0.068414129,-0.003569167,-1.321590355,1
-0.036145167,0.567160422,3.586778884,0.173257558,0.591253056,-0.027021117,0.701716287,-1.887489129,0.327770553,7.983199801,0.510376002,0.144995062,3.419535064,0
-0.027940576,1.575930517,0.813441057,-0.014262321,-0.726209423,-0.039718513,-0.288803866,0.361912201,-0.147675455,3.117192483,0.028465021,0.564062029,1.08802771,0
-0.027303326,0.205613624,1.994346196,-0.006903565,-0.586564042,-0.039451782,0.404822978,0.381743196,-0.11463559,5.29293271,0.076948416,0.587409177,1.514687064,0
-0.043974982,-0.272839993,-0.241035662,-0.024149724,0.718203402,-0.023654372,-0.195969971,0.599884131,-0.144394901,-0.217351724,-0.07004332,-1.305402134,-1.589707424,0
-0.04397496,0.166315246,-0.239622154,-0.02392748,0.752056827,-0.022829653,-0.236256378,0.404407189,-0.148378431,-0.204115707,-0.067755918,-1.305385892,-1.19447063,0
-0.043974961,-0.074962315,-0.235936299,-0.019413451,3.615492406,0.377164354,-0.563802388,-3.748769575,0.90421076,-0.183422779,-0.065293548,-1.305386961,0.536673835,0
0.009722634,3.729918216,2.549013761,-0.003466186,-0.946256689,-0.039942943,-0.172323601,0.047449295,-0.103387976,5.223397014,0.098067943,1.303504508,1.655217042,0
-0.041114362,3.556597995,11.04795226,0.005270485,-0.19301797,-0.037828866,-0.106639241,0.619715125,-0.179543694,3.598722515,0.279016714,-0.38896032,1.928776894,0
-0.014160143,3.200611538,7.093709297,0.009626474,-0.768526204,-0.039776593,0.404822978,0.427071182,-0.122133999,3.729591305,0.227925118,0.940242796,2.036303116,0
-0.018178363,-0.099268397,0.432330762,0.033214004,-0.23956643,-0.038116034,0.605379225,-1.479537251,0.210842235,0.993091365,0.132603818,0.851678731,2.44999793,0
-0.036781256,-0.039806262,3.085788825,0.001087353,-0.47512985,-0.039144936,-0.238883753,0.412906186,-0.144160576,2.641814402,0.17691796,0.097103004,1.809541578,0
-0.042825507,-0.128460189,-0.240699283,-0.024021316,0.499566695,-0.029062096,0.339138618,0.242926237,-0.11065206,-0.211945464,-0.069438718,-0.775683592,-1.337990534,0
-0.035236002,0.38371213,4.177231453,0.011853856,0.004460346,-0.036309562,0.879501955,-0.453991556,-0.010595162,10.50158509,0.14149526,0.207694177,2.086087451,0
-0.038357666,-0.38907433,-0.237260344,-0.023848459,-0.428581389,-0.038985335,-0.131161402,0.7018721,-0.162203623,-0.219029529,-0.066488977,-0.040096011,-1.091085541,1
-0.043859242,-0.571805021,0.604098782,-0.017284844,0.201938662,-0.034118583,-0.872080986,0.730202092,-0.187979405,0.653429066,0.016437159,-1.226933809,0.812294013,0
-0.043773236,-0.017317818,0.432330762,-0.003732879,0.785910253,-0.021771379,0.17361403,0.424238183,-0.144863552,0.072162848,0.130450978,-1.174356366,1.645167797,0
-0.042508441,5.147633365,-0.241323731,-0.023670664,1.1907408,-0.005713702,1.106331946,-0.612639509,0.041893702,-0.201132942,-0.069187329,-0.683826463,-0.898656735,0
-0.04421894,-0.713284339,-0.238101292,-0.023853398,0.989030806,-0.014616213,-0.174075184,0.611216127,-0.146972479,-0.21436896,-0.067060175,-1.511902773,-1.097164182,1
-0.036788452,-0.434622721,-0.241085761,-0.022845891,0.588431937,-0.027066269,-0.211734217,-2.519247941,0.643875366,-0.215487496,-0.070074182,0.096539904,-0.350657597,1
-0.043534033,0.434507179,12.31831991,0.08280412,1.594160788,0.01877196,0.499408457,-0.830780444,0.088524434,4.708310882,0.416939545,-1.047663494,2.938241111,0
-0.035199342,1.544089613,5.877019153,0.015617193,-0.243798108,-0.038136757,0.220906769,-0.315174597,-0.062849701,6.648599142,0.207195627,0.210096232,2.163647714,0
-0.043810083,0.833324163,5.143426567,0.063310824,2.554751739,0.129448599,0.112308627,-2.065968076,0.404394922,3.648497397,0.159414652,-1.196347963,2.780409976,0
-0.03184373,0.176413239,-0.238548604,-0.023937357,-0.647218096,-0.03958163,-0.164441478,0.461067172,-0.162906599,-0.214741805,-0.067420832,0.398430312,-1.208403385,1
-0.038075491,0.59805813,2.71004628,-0.007683889,-0.408833558,-0.038913186,-0.005923221,0.67070911,-0.161031997,1.017512749,0.105923347,-0.013243103,1.478961674,0
-0.037871342,-0.119436451,-0.232339906,-0.006034343,2.062466508,0.061956185,-1.037605574,-5.686540999,3.578096616,-0.199827983,-0.064003859,0.005495979,1.552662007,0
-0.042561981,-0.012075456,0.425173761,-0.00069554,0.309141176,-0.032553366,0.105302295,0.288254223,-0.113698289,0.194269767,0.129200046,-0.698429243,1.752665388,0
-0.041399734,-0.439972509,-0.240844212,-0.018307168,1.901662737,0.0451659,3.458707836,-0.530482533,0.14593413,-0.175406599,-0.048409085,-0.439122906,0.691848373,0
-0.03430984,5.332190288,12.10360989,0.055932312,0.196296424,-0.034160788,1.099325614,-0.918603418,0.091336338,0.987498682,0.291786994,0.265741757,2.711312324,0
-0.024383904,0.447752737,1.851206179,0.032122538,-0.293167687,-0.038403583,0.230540476,-1.224567326,0.134686516,5.267765635,0.16059071,0.684541165,2.434965995,0
-0.043481062,2.626787754,-0.182276685,-0.011506492,0.169495796,-0.034500238,-0.379886179,0.891683044,-0.190088332,0.010270486,0.090625947,-1.022743093,1.275826815,0
-0.036046406,-0.311728006,-0.236562537,-0.01283008,1.65904652,0.023829017,-0.930759014,-5.428738076,2.903005462,-0.215673919,-0.066226604,0.152115471,1.191190557,0
-0.03851184,-0.134261163,-0.24001579,-0.023878092,-0.163396222,-0.037637705,0.067643262,-0.026208683,-0.084407628,-0.213809691,-0.068747409,-0.055265275,-1.128282072,1
-0.035914067,-0.11190163,0.978052076,0.014017034,0.011513143,-0.036228478,-0.107515032,-1.41437827,0.070247062,6.183101469,0.110281769,0.161532528,2.131598262,0
-0.043012873,1.636110254,-0.238494927,-0.003979817,1.458747086,0.009356043,0.491526334,-1.136744353,0.167023406,-0.123021799,0.006063389,-0.836999184,1.635747147,1
-0.027423884,0.001354874,1.994346196,0.007858397,-0.428581389,-0.038982483,0.728865822,-0.046039677,-0.07386299,4.746713974,0.162008846,0.58305799,1.994413239,0
-0.044163454,0.01914238,-0.236329934,-0.02268785,2.90315991,0.192992042,1.517078146,-0.570144521,0.067200833,-0.205420666,-0.06472101,-1.458651259,-0.278429992,0
-0.042082947,4.414991796,-0.236168902,0.019933671,1.431946457,0.007753089,1.134357273,-1.27839431,0.15835337,-0.200200829,0.101635143,-0.578421741,2.244109776,0
-0.044322989,-0.160043271,-0.241962494,-0.02420405,2.602710758,0.137796165,0.831333424,-0.470989551,-0.007080283,-0.210081236,-0.071705815,-1.625777692,-1.726411874,0
-0.041838595,2.582528469,-0.238602282,-0.015205625,0.328889008,-0.032229886,0.56071386,0.220262244,-0.105262578,-0.071569113,0.002919411,-0.525001178,1.011860315,0
-0.043400398,2.555371315,-0.232679864,-0.022702667,1.185098563,-0.00594184,0.833960799,-0.094200663,-0.051836413,0.157730903,-0.061339999,-0.986589801,-0.284926702,0
-0.032816853,0.317207182,0.518214772,-0.001149906,-0.496288241,-0.03920891,0.156098201,0.288254223,-0.121431023,2.632866109,0.132113066,0.349349612,1.737488771,0
-0.040911726,3.256945444,-0.240409425,-0.023601521,0.29926726,-0.032695763,0.464376798,-0.213186627,-0.053008039,-0.10027822,-0.067370441,-0.355616584,-0.834919499,0
0.410892683,2.373908245,-0.235578449,-0.019897449,-1.021016337,-0.039982773,-0.543659184,-2.949863813,0.811886597,-0.214555382,-0.065482191,2.642930519,0.457809519,1
-0.018383298,-0.620039048,-0.238691744,-0.02388797,-0.855980887,-0.039873266,-0.143422482,0.645212117,-0.151658985,-0.222757985,-0.067260525,0.846810823,-1.141082031,1
-0.043952734,-0.768844781,-0.234147049,-0.023270624,1.417840863,0.007045766,0.571223358,0.004954308,-0.085110604,-0.19628595,-0.064125598,-1.289542016,-0.585830925,0
-0.043389225,0.258873014,4.767684023,0.022032646,1.553254566,0.016091815,1.175519472,-0.40583057,0.000652452,0.548845888,0.192802084,-0.981741382,2.280450908,0
-0.044309633,-0.535172943,-0.220037412,-0.02252981,-0.176091257,0.259571904,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.609957801,-0.21227622,0
-0.043347708,1.036891093,-0.241629693,-0.023729929,1.91717889,0.046818854,0.648293007,-1.301058304,0.240601546,-0.192184649,-0.070804195,-0.96404494,-0.957722941,1
-0.042683293,-0.389837051,-0.002457039,-0.00792095,0.066524959,-0.035691689,-0.132912985,0.741534089,-0.168999056,1.133654139,0.11126121,-0.732822436,1.467779289,0
0.026322116,1.986080885,1.201708353,0.006910154,-0.678250403,-0.03964009,0.913657823,-0.901605423,0.095319868,0.892609489,0.067915225,1.471103769,1.970993696,0
-0.044073169,-0.517984871,-0.220037412,-0.02252981,-0.176091257,-0.037929118,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.380591662,-0.21227622,0
-0.044184759,-0.627988531,-0.238226539,-0.023754623,1.273963805,-0.001200659,-0.036575923,0.104109278,-0.113229638,-0.21641961,-0.067129428,-1.478570507,-0.983704841,1
-0.04337546,0.2996732,-0.222176965,-0.010350821,0.685760535,-0.024619205,0.255062637,0.211763246,-0.12260265,0.036928943,0.051753505,-0.975818744,1.342946893,0
-0.04248993,-0.578143123,-0.239586369,-0.023976867,0.118715657,-0.035110792,-0.012053762,0.60271713,-0.150956009,-0.219588797,-0.068182295,-0.678855305,-1.266739707,0
-0.041228144,0.241442161,5.859126651,0.009700555,0.098967826,-0.035342543,0.105302295,0.078612286,-0.102919325,2.337013163,0.204907457,-0.408485569,2.038010542,0
-0.044162218,-0.415071289,-0.24015893,-0.024065765,1.035579266,-0.012558314,0.170986656,0.684874105,-0.161266322,-0.208217008,-0.068844856,-1.457515032,-1.416338253,0
-0.010701535,-0.285935156,2.656368774,0.001734331,-0.939203892,-0.039938666,-0.181957307,0.730202092,-0.168530406,3.306411601,0.218092021,1.007635477,1.829205218,0
-0.040880572,0.211111659,0.974473576,-0.005718262,-0.125311119,-0.037376107,-0.004171639,0.412906186,-0.159626045,0.464769216,0.125399509,-0.35064287,1.566029144,0
-0.041453815,-0.526364056,-0.240454156,-0.024100336,-0.167627901,-0.037669074,-0.2134858,0.687707105,-0.160563346,-0.213996114,-0.06922978,-0.449095642,-1.483169407,1
-0.043753444,1.572514387,-0.241907027,-0.0240065,3.017415221,0.217465156,2.07320573,-0.961098405,0.194205139,-0.208962699,-0.071601187,-1.162852696,-1.313516642,0
-0.037508034,0.266008212,5.877019153,0.003329551,-0.362285098,-0.038722501,0.274330049,0.639546119,-0.153767913,5.945412429,0.212323975,0.03752744,1.875688459,0
-0.044004295,-0.543143911,-0.157048257,-0.021443282,0.783089134,-0.021800656,0.101799129,0.744367088,-0.171107984,0.176746026,-0.039020406,-1.326926901,0.134817267,1
-0.036610361,-0.66343893,-0.237385592,-0.023952174,-0.784042358,-0.03979665,-1.192620664,0.755699084,-0.189854007,-0.220148066,-0.066592116,0.110331137,-1.229776104,1
-0.040830255,0.105712253,2.262733728,0.007137337,0.262592716,-0.033241012,0.706971036,0.115441275,-0.072925689,2.244733888,0.155977832,-0.342691698,1.976668424,0
-0.038409902,-0.223853988,-0.239997897,-0.023902786,-0.114026644,-0.037293502,0.537943282,0.276922227,-0.099170121,-0.215114651,-0.068670442,-0.045194846,-1.160680889,1
-0.0428707,-0.167045262,0.783023803,0.000267519,0.976335772,-0.01509844,0.486271585,-0.561645524,-0.005205681,1.719953772,0.070692663,-0.789937222,1.783897258,0
-0.034524084,0.866729181,4.731899019,0.012782343,-0.147880069,-0.037534663,0.535315907,-0.388832575,-0.023014402,8.491015445,0.155405359,0.252780749,2.105944919,0
0.02103999,0.468288186,1.833313677,-0.004523081,-1.071796475,-0.040001879,-0.176702558,0.755699084,-0.171107984,1.182310484,0.151777839,1.422437128,1.614616105,0
-0.032725847,-0.446654372,-0.236294149,-0.024026255,-1.011142421,-0.039978115,-1.570086788,1.126821974,-0.2250028,-0.220520911,-0.065853514,0.354104857,-1.34632056,1
-0.044125632,-0.617245986,-0.237027742,-0.023942296,0.327478448,-0.032193479,-0.985058086,0.767031081,-0.191494284,-0.218097415,-0.066395076,-1.424768692,-1.215463344,0
-0.037781198,-0.381902607,0.555789027,-0.015205625,-0.624649146,-0.039534672,-0.503372777,0.97100702,-0.199461344,1.457284079,0.051299744,0.013596537,1.011860315,0
-0.044352045,-0.12631168,-0.241346992,-0.019887572,1.749322322,0.031200058,0.459997841,0.384576195,-0.115807216,-0.211386195,-0.033838309,-1.661625453,0.459500562,0
-0.044352049,-0.092537118,6.521149229,0.021089342,1.663278199,0.023910481,0.255062637,0.291087223,-0.115807216,1.018631286,0.318193091,-1.661631505,2.264326005,0
-0.043345406,0.147013041,2.352196238,0.039940599,2.553341179,0.128471694,2.07320573,-0.961098405,0.194205139,2.864403198,0.163672471,-0.963078479,2.536793345,0
-0.005496989,1.597608973,6.753751757,0.014609685,-0.720567185,-0.039709577,0.839215548,0.160769261,-0.08628223,3.800991228,0.224635364,1.097160355,2.143621101,0
-0.044269345,0.507670356,-0.240883576,-0.022164341,2.960992845,0.204604071,1.294627112,-0.564478523,0.046580208,-0.227418554,-0.061621763,-1.564509861,-0.077729968,0
-0.023811363,0.676794539,0.58083853,-0.015047584,-0.867265362,-0.039883533,-0.301940739,0.849188056,-0.184698851,4.227526541,0.041960514,0.701954151,1.025146371,0
0.077082494,0.308761393,-0.228797191,-0.023285441,-1.129629411,-0.040018324,-0.038327506,0.546057147,-0.136427841,-0.215860342,-0.062020402,1.810863203,-0.595450354,1
-0.009756766,0.123239789,0.276665994,0.031880538,-0.325610553,-0.038558146,0.667560419,-1.575859222,0.217871993,2.119271359,0.125344093,1.024858724,2.431593885,0
-0.041373965,-0.689435889,-0.241252161,-0.024021316,0.385311384,-0.031272657,0.562465443,-0.105532659,-0.053242364,-0.220893757,-0.070206669,-0.434425776,-1.337990534,0
-0.043840496,-0.122379908,5.322351588,0.010396921,1.117391711,-0.009222843,0.385555566,0.172101258,-0.09870147,0.767892651,0.205771559,-1.215094909,2.053881873,0
-0.041519482,0.921301309,-0.241397091,-0.024120091,0.231560409,-0.033682554,0.14996766,-0.133862651,-0.088156832,-0.208962699,-0.070538343,-0.461420592,-1.52407108,0
-0.044346729,-0.290887469,-0.240337855,-0.024036132,1.423483101,0.007319342,0.142085537,0.546057147,-0.137599468,-0.214182537,-0.069074211,-1.654913351,-1.363249817,0
-0.043797909,-0.707053663,-0.220037412,-0.02252981,-0.176091257,0.36671925,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.188996982,-0.21227622,0
-0.043463223,-0.223190099,6.914784276,-0.000878274,0.25412936,-0.033373142,-0.350109269,0.633880121,-0.180012345,1.809063859,0.206989389,-1.014567308,1.746596879,0
-0.033536059,0.78684117,0.528950274,0.000366294,0.249897681,-0.033421716,0.972335851,-1.264229315,0.17077261,6.84919005,0.022201666,0.310453288,1.787031565,0
-0.034838766,0.089398624,-0.234916426,-0.023152094,-0.176091257,-0.037721641,0.713101576,-0.07153667,-0.056991569,-0.21641961,-0.064207427,0.233247645,-0.512835332,2
-0.043973847,-0.225250519,2.119593711,0.004485222,1.162529612,-0.007195933,0.264696343,0.245759236,-0.095420916,1.908613622,0.15545775,-1.304582806,1.907727689,0
-0.028775994,-0.27198059,-0.236222579,-0.024011439,-1.076028153,-0.0400034,-1.662920684,1.098491982,-0.224768475,-0.220148066,-0.065628016,0.532084676,-1.321590355,1
-0.036889169,-0.254362816,-0.240123145,-0.024120091,-0.640165299,-0.039568892,-0.675027905,0.662210112,-0.180480996,-0.21436896,-0.068971398,0.088604905,-1.52407108,1
-0.04397495,0.414038334,-0.239139057,0.026862755,3.257210319,0.27431237,-0.657512076,-3.400310679,0.887339339,-0.186405543,0.009547461,-1.305379249,2.358207293,0
-0.043974939,-0.161117525,-0.24015893,-0.024001561,0.888881089,-0.018279253,0.093041215,0.503562159,-0.145097877,-0.198709446,-0.068575164,-1.305370859,-1.305524897,0
-0.04397496,-0.234166831,-0.241985754,-0.024307764,1.33179674,0.00199831,0.56071386,0.155103263,-0.107840156,-0.213064,-0.071864121,-1.305385926,-2.080269092,0
-0.042032711,-0.399816875,-0.220037412,-0.02252981,-0.176091257,0.018074048,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.567063738,-0.21227622,0
-0.00231269,2.148744501,7.165279305,0.013661443,-0.851749209,-0.039870034,0.062388513,0.06444729,-0.094952266,2.258529174,0.227370211,1.146265695,2.124295418,0
-0.043539464,0.155379335,0.938688572,0.003897509,0.918502836,-0.017328868,0.415332476,0.118274274,-0.101747699,0.146359113,0.156575818,-1.050275385,1.891597218,0
-0.043611007,0.229051709,-0.224377743,-0.017561415,-0.050551471,-0.036788937,-0.86857782,1.030500003,-0.219613319,-0.133461475,0.034267357,-1.085725942,0.781484989,1
-0.033319914,0.354374239,6.807429263,0.012653935,-0.37921181,-0.038797121,0.514296912,0.274089228,-0.09823282,4.502313714,0.223273553,0.322396924,2.103228341,0
-0.044201449,0.370423601,-0.239246412,-0.023883031,1.05109542,-0.012114586,-0.379886179,0.191932252,-0.12260265,-0.200387251,-0.068005853,-1.494625946,-1.134656035,0
-0.02103881,0.21416469,0.591574031,-0.003046391,-0.750188932,-0.039751593,0.082531717,0.344914207,-0.137130817,1.229475446,0.129471015,0.780082587,1.670779895,0
-0.04111491,-0.595975747,-0.238387572,-0.023305196,0.443144319,-0.030195561,0.114936001,-0.791118455,0.037675847,-0.21436896,-0.067251136,-0.389052994,-0.608461892,0
-0.025737625,0.047524184,1.416418378,-0.007190013,-0.655681453,-0.03959741,0.246304722,0.427071182,-0.122368324,2.787597014,0.079567503,0.641351722,1.501760259,0
-0.041316029,2.354571664,-0.240692126,-0.023285441,1.224594226,-0.004008181,1.438256914,-1.051754378,0.136795444,-0.223317253,-0.068423263,-0.423991464,-0.595450354,1
-0.044355128,-0.611445012,-0.240711808,-0.024100336,1.385397997,0.004773513,0.121942333,0.599884131,-0.146503829,-0.20635278,-0.069519464,-1.665551814,-1.483169407,0
-0.044355134,-0.61696668,-0.241749573,-0.024283071,1.180866884,-0.00643937,-0.256399582,0.503562159,-0.154002238,-0.229655627,-0.071249098,-1.665558938,-1.980492669,0
-0.042561966,-0.037664198,0.031538715,-0.002587086,0.309141176,-0.032553366,0.105302295,0.288254223,-0.113698289,-0.074551877,0.113096084,-0.698425113,1.687462245,0
-0.041744703,-0.233951981,-0.238888562,-0.023863276,-0.050551471,-0.036787226,-0.240635336,0.395908191,-0.14298895,-0.212691155,-0.067279104,-0.505619797,-1.109464122,0
0.001764981,0.682616999,3.676241394,-0.008404949,-1.215673534,-0.040033343,-1.548192001,1.053163996,-0.22101927,2.686928714,0.179287367,1.204036782,1.444443142,0
-0.027830835,0.099281765,-0.238405464,-0.023749684,-0.558352854,-0.03938372,0.436351471,0.336415209,-0.107605831,-0.219215952,-0.067234704,0.568144713,-0.978439403,1
-0.043551458,0.958040813,-0.241060712,-0.024194173,0.314783414,-0.03245232,-0.349233478,0.639546119,-0.168061755,-0.228723513,-0.070096997,-1.05608126,-1.699725246,0
-0.041948006,-0.505093817,-0.237779227,-0.024174418,-0.781221239,-0.039792658,-1.77940095,1.432785883,-0.251950208,-0.215114651,-0.066818493,-0.548363539,-1.648921806,1
-0.044241666,-0.304362918,0.380442506,0.011226633,2.467297056,0.115549487,0.76302169,-0.612639509,0.009088162,0.655293294,0.126147728,-1.535079754,2.07238388,0
-0.040085023,0.723122839,-0.234182834,-0.001762313,0.921323955,-0.017228868,1.623924705,-0.805283451,0.110082361,-0.158814972,0.025594983,-0.235339377,1.716559079,0
-0.043762091,-0.378331785,-0.220037412,-0.02252981,-0.176091257,0.009155852,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.167852979,-0.21227622,0
-0.044107638,-0.210662143,-0.239049594,-0.024090459,0.235792087,-0.033600139,-1.062127735,0.83785606,-0.201570271,-0.141477654,-0.067932633,-1.409265566,-1.463488879,0
-0.034884053,0.441932426,7.576806854,-0.000848642,-0.645807537,-0.039579159,-0.330841857,0.684874105,-0.185401827,5.671743792,0.216644751,0.230386121,1.747584145,0
-0.043227784,-0.282937986,-0.241132282,-0.023902786,0.976335772,-0.015061558,0.027356854,-0.683464487,0.005338957,-0.21436896,-0.070063887,-0.915551021,-1.160680889,0
-0.036747882,-0.578357973,-0.236598322,-0.023818827,-0.562584532,-0.039394557,-0.393898843,0.571554139,-0.172513936,-0.210826927,-0.065747228,0.099708208,-1.055567632,0
-0.043729761,0.247614827,-0.094603425,-0.017111987,1.206256954,-0.0050002,-0.067228624,-0.626804504,-0.016921945,-0.036708053,-0.028924681,-1.149357536,0.830954761,0
-0.044333727,-0.649903323,-0.240928307,-0.023537317,4.299613715,0.642456329,2.135386924,-0.915770418,0.167257731,-0.224808635,-0.069691574,-1.638789222,-0.780026802,0
-0.026188886,0.910773615,-0.240464891,-0.023295318,-0.243798108,-0.03813476,-0.139919316,-1.590024218,0.235680715,-0.207471317,-0.069297066,0.626271765,-0.601929239,1
-0.042476065,3.416579663,-0.236347827,0.000326784,1.388219116,0.005056214,0.683324666,-1.309557301,0.180145622,-0.048452688,0.020356183,-0.675157466,1.785779339,0
-0.044352206,-0.161976929,-0.236508859,-0.02304838,2.777620124,0.168094781,0.765649064,-0.589975515,0.03205204,-0.210640504,-0.065812433,-1.66183064,-0.454084159,0
-0.044317202,-0.481460217,-0.220037412,-0.02252981,-0.176091257,0.128604869,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.61887431,-0.21227622,0
-0.043904048,-0.111916669,-0.220037412,-0.02252981,-0.176091257,-0.015578955,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.256165131,-0.21227622,0
-0.043996642,-0.32461906,-0.220037412,-0.02252981,-0.176091257,-0.037929118,0.051003224,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.321235957,-0.21227622,0
-0.043872718,0.640061481,-0.234844856,-0.023260747,0.93401899,-0.016775158,0.105302295,0.288254223,-0.113698289,-0.157696435,-0.062912234,-1.235583977,-0.579482664,0
-0.044087064,-0.76613766,-0.238942239,-0.023818827,1.128676187,-0.008814191,0.039617935,0.248592235,-0.116275867,-0.208403431,-0.067599931,-1.391993868,-1.055567632,1
-0.039113273,2.403987371,-0.198737787,-0.020006102,0.334531245,-0.032130361,1.069548704,-0.23868362,0.011431415,-0.228164245,-0.048493656,-0.118193276,0.438964263,0
-0.044174517,0.018927529,-0.240964092,-0.02352744,3.941331627,0.496543695,2.484827721,-0.754289466,0.170069635,-0.230774164,-0.069673569,-1.468916734,-0.771911471,0
-0.044312663,-0.628074472,-0.167604834,-0.019566552,1.753554,0.031624679,0.074649594,-0.131029652,-0.067770532,0.54828662,-0.03833111,-1.61351168,0.512570635,0
